,Main_Mass_Flow,Additive_1_Ratio,Additive_2_Ratio,Additive_3_Ratio,Additive_4_Ratio,Additive_5_Ratio,Additive_6_Ratio,Flow_Gas_Ratio,T_Zone_1,T_Zone_2,T_Zone_3,T_Zone_4,T_Zone_5,T_Zone_6,T_Zone_7,T_Zone_8,T_Zone_9,T_Zone_10,Blending,Quality,T_Increase_1,T_Increase_2,T_Increase_3,T_Increase_4,T_Increase_5,T_Increase_6,T_Increase_7,T_Increase_8,T_Increase_9
758,19556.75390625,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9909453392028795,197.9798583984375,190.065994262695,188.784469604492,175.856994628906,175.659530639648,180.450820922852,174.402206420898,180.99339294433602,182.434356689453,169.971984863281,28.0,46.49,0,0,0,0,1,0,1,1,0
759,19518.40625,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99398303031921,197.9798583984375,189.80696105957,188.609405517578,175.65138244628898,175.411346435547,179.806106567383,173.729797363281,180.157012939453,181.78639221191398,169.766204833984,28.0,46.675,0,0,0,0,1,0,1,1,0
760,19526.953125,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0092992782592796,197.9798583984375,190.12281799316398,188.642929077148,175.078582763672,175.509323120117,180.603652954102,174.79992675781202,181.146667480469,182.620040893555,169.74118041992202,28.0,46.86,0,0,0,1,1,0,1,1,0
761,19563.5078125,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9951326847076403,197.9798583984375,189.999908447266,188.34349060058602,175.600189208984,174.577346801758,179.780319213867,174.15153503418,180.240432739258,181.788635253906,169.40261840820298,28.0,46.6375,0,0,0,0,1,0,1,1,0
762,19540.935546875,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9959652423858603,197.9798583984375,190.297317504883,188.545547485352,174.465774536133,175.70191955566398,180.567581176758,174.142227172852,179.864501953125,181.180755615234,169.77551269531202,28.0,46.415,0,0,0,1,1,0,1,1,0
763,19549.443359375,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9988007545471205,197.9798583984375,189.948333740234,188.189636230469,175.198516845703,175.518173217773,179.912139892578,174.243408203125,180.651519775391,182.152786254883,168.888076782227,28.0,46.1925,0,0,0,1,1,0,1,1,0
764,19536.6171875,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0018677711486803,197.9798583984375,189.610198974609,187.608734130859,175.028244018555,175.284362792969,179.60900878906202,173.76100158691398,179.790634155273,181.05712890625,167.840438842773,28.0,45.97,0,0,0,1,1,0,1,1,0
765,19522.642578125,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0141294002533,197.9798583984375,189.87438964843798,187.905563354492,175.107482910156,176.24250793457,180.43879699707,174.20393371582,180.003845214844,181.321350097656,167.980224609375,28.0,45.18,0,0,0,1,1,0,1,1,0
766,19546.244140625,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00624632835388,197.9798583984375,189.276290893555,187.95544433593798,174.539413452148,175.09460449218798,178.638107299805,173.064041137695,179.001861572266,180.761474609375,168.065765380859,28.0,44.39,0,0,0,1,1,0,1,1,0
767,19532.609375,0.000694099988322705,0.0700000002980232,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99953818321228,197.9798583984375,188.880081176758,188.090789794922,174.065124511719,174.687774658203,178.85514831543,172.981246948242,179.056304931641,180.36524963378898,167.315383911133,28.0,43.6,0,0,0,1,1,0,1,1,0
