"","Date.Time","Main_Mass_Flow","Additive_1_Ratio","Additive_2_Ratio","Additive_3_Ratio","Additive_4_Ratio","Additive_5_Ratio","Additive_6_Ratio","Flow_Gas_Ratio","Pressure","T_Zone_1","T_Zone_2","T_Zone_3","T_Zone_4","T_Zone_5","T_Zone_6","T_Zone_7","T_Zone_8","T_Zone_9","T_Zone_10","Blending","Quality"
"1221611",2017-03-25 22:00:00,18990.169921875,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09898519515991,0,199.034515380859,191.009552001953,197.651977539062,175.851989746094,178.263137817383,181.621047973633,175.275115966797,181.600067138672,183.651092529297,177.445281982422,28,48.535
"1222271",2017-03-25 23:06:00,18993.501953125,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09707498550415,0,199.240997314453,190.367736816406,197.174926757812,175.698623657227,178.148483276367,180.695358276367,174.093765258789,180.974990844727,183.46760559082,177.057434082031,28,48.3675
"1222881",2017-03-26 00:07:00,19247.904296875,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.1121301651001,0,199.160934448242,190.273330688477,196.724731445312,175.951934814453,178.980590820312,182.549774169922,175.741882324219,181.734069824219,184.30500793457,177.414916992188,28,48.2
"1223511",2017-03-26 01:10:00,19264.005859375,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.11467981338501,0,199.103942871094,190.517791748047,197.104690551758,175.872283935547,178.285690307617,180.946334838867,174.667785644531,181.031509399414,183.285629272461,177.579437255859,28,48.065
"1224131",2017-03-26 02:12:00,19246.240234375,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09561967849731,0,199.214721679688,190.294784545898,196.503753662109,175.625747680664,177.869018554688,180.729354858398,174.25212097168,180.896621704102,183.677841186523,177.302917480469,28,47.93
"1224741",2017-03-26 03:13:00,19537.640625,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.11949777603149,0,198.880081176758,190.185073852539,196.515502929688,175.639556884766,177.386108398438,179.468292236328,172.42155456543,179.27619934082,181.802017211914,176.686141967773,28,47.795
"1225361",2017-03-26 04:15:00,19577.318359375,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09439158439636,0,198.853668212891,190.037384033203,196.287200927734,175.41780090332,177.590682983398,180.431884765625,173.402404785156,180.161636352539,182.748260498047,176.476593017578,28,47.66
"1225931",2017-03-26 05:12:00,19803.11328125,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.11648941040039,0,199.141586303711,190.056655883789,196.384048461914,175.350967407227,176.389495849609,179.410568237305,172.584350585938,179.281448364258,181.706481933594,175.828979492188,28,47.1925
"1226491",2017-03-26 06:08:00,19757.15234375,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.10271382331848,0,199.117706298828,189.984298706055,196.386108398438,174.987609863281,176.89714050293,179.22428894043,172.063034057617,178.930801391602,181.314224243164,175.967239379883,28,46.725
"1227061",2017-03-26 07:05:00,19780.794921875,0.000694099988322705,0.0793115496635437,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.10105347633362,0,199.000457763672,190.330383300781,196.166290283203,175.137451171875,176.575714111328,179.471405029297,171.791793823242,178.722793579102,181.44352722168,176.252914428711,28,46.2575
"1227641",2017-03-26 08:03:00,19785.30078125,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.08361554145813,0,199.143157958984,190.022048950195,196.48991394043,175.177886962891,175.930374145508,178.36848449707,171.250274658203,178.291076660156,181.018035888672,175.410079956055,26.5248069763184,45.79
"1228301",2017-03-26 09:09:00,20073.15625,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.08718204498291,0,199.254409790039,189.97737121582,196.39143371582,175.050048828125,176.447540283203,178.844818115234,171.33625793457,177.99040222168,180.701889038086,175.367248535156,0,45.6575
"1228941",2017-03-26 10:13:00,20057.966796875,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.10127210617065,0,199.100769042969,189.872329711914,196.285125732422,175.358901977539,176.53303527832,179.153091430664,171.431579589844,177.983337402344,180.517730712891,175.893447875977,0,45.525
"1229591",2017-03-26 11:18:00,20040.46484375,0.000694099988322705,0.0871757343411446,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09366726875305,0,199.240371704102,190.469650268555,196.721420288086,175.526947021484,176.238922119141,178.577072143555,170.590942382812,177.444671630859,180.327072143555,175.064437866211,0,45.3925
"1230241",2017-03-26 12:23:00,20056.658203125,0.000694099988322705,0.0880722925066948,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09881258010864,0,199.273712158203,189.949661254883,196.371124267578,175.160385131836,176.14192199707,178.639907836914,171.080535888672,177.779281616211,180.757415771484,175.152404785156,0,45.26
"1230901",2017-03-26 13:29:00,20049.40234375,0.000694099988322705,0.0880722925066948,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.08751916885376,0,199.242202758789,190.192749023438,196.412780761719,175.287612915039,176.276748657227,179.548110961914,171.722381591797,177.121795654297,180.447967529297,175.381729125977,0,45.1033333333333
"1231581",2017-03-26 14:37:00,20291.7421875,0.000694099988322705,0.0880722925066948,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.11544942855835,0,198.9599609375,190.087585449219,196.345077514648,175.460861206055,176.474166870117,178.563247680664,170.397399902344,176.551513671875,179.65950012207,174.779403686523,0,44.9466666666667
"1232231",2017-03-26 15:42:00,20312.884765625,0.000694099988322705,0.0880722925066948,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09667634963989,0,198.906967163086,190.180252075195,196.539825439453,175.319213867188,176.411666870117,178.750183105469,169.579620361328,176.194747924805,178.955123901367,174.226501464844,0,44.79
"1232801",2017-03-26 16:39:00,20317.736328125,0.000694099988322705,0.0880722925066948,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.10103344917297,0,199.001907348633,190.006607055664,196.377990722656,175.139770507812,176.284484863281,177.967727661133,170.183624267578,176.569519042969,179.297302246094,174.861953735352,5.55363655090332,44.906
"1233311",2017-03-26 17:30:00,20290.775390625,0.000694099988322705,0.0880722925066948,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09773969650269,0,199.126159667969,189.987579345703,196.476089477539,175.078201293945,175.310958862305,176.662017822266,168.725463867188,175.530090332031,178.874633789062,174.199905395508,28,45.022
"1233851",2017-03-26 18:24:00,20298.333984375,0.000694099988322705,0.0876437574625015,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09755373001099,0,199.100326538086,190.004272460938,196.208435058594,174.747055053711,175.132141113281,177.288360595703,168.682220458984,175.535934448242,178.489562988281,174.183898925781,28,45.138
"1234491",2017-03-26 19:28:00,20309.736328125,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.10131645202637,0,199.049758911133,189.95573425293,196.495269775391,174.846221923828,175.026870727539,176.79801940918,168.841018676758,175.623611450195,178.682525634766,174.209167480469,28,45.254
"1234991",2017-03-26 20:18:00,20288.916015625,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09003925323486,0,199.196868896484,190.140716552734,196.456283569336,174.915802001953,176.265914916992,178.797271728516,170.82600402832,179.155944824219,182.760894775391,176.367218017578,28,45.37
"1235561",2017-03-26 21:15:00,20271.30859375,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.11369490623474,0,198.194747924805,189.602447509766,195.1552734375,173.923645019531,172.330520629883,173.889251708984,165.08821105957,172.20361328125,175.945861816406,172.622375488281,28,45.2775
"1236131",2017-03-26 22:12:00,20277.533203125,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.09955930709839,0,198.427795410156,190.359588623047,196.395095825195,174.929336547852,175.186813354492,177.08415222168,168.52033996582,175.020812988281,178.186721801758,173.902740478516,28,45.185
"1236731",2017-03-26 23:12:00,20289.591796875,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.10012745857239,0,199.071533203125,190.334884643555,196.232971191406,174.773773193359,174.518615722656,176.503860473633,168.716766357422,175.43603515625,178.624114990234,173.882446289062,28,45.0925
"1237261",2017-03-27 00:05:00,20319.208984375,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.11416721343994,0,198.694702148438,190.077377319336,196.594161987305,174.828704833984,176.063262939453,177.589797973633,169.570083618164,176.108627319336,178.88996887207,174.295776367188,28,45
"1237841",2017-03-27 01:03:00,20303.103515625,0.000694099988322705,0.081904761493206,0.000875999976415187,0.00350000010803342,0.000970799999777228,0.00524999992921948,3.0971851348877,0,198.79866027832,189.970901489258,196.339263916016,174.596267700195,175.745819091797,177.285522460938,168.964004516602,175.643936157227,178.884872436523,174.273147583008,28,45.21
